City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kailua,US,2022-03-31 14:36:15,21.4022,-157.7394,74.14,86,45,1.01
295,Komatipoort,ZA,2022-03-31 14:36:15,-25.4332,31.9548,91.06,30,0,7.02
296,Coquimbo,CL,2022-03-31 14:36:15,-29.9533,-71.3436,56.93,88,75,8.05
297,Tomatlan,MX,2022-03-31 14:36:15,19.9333,-105.25,74.32,37,48,1.45
298,Vao,NC,2022-03-31 14:36:16,-22.6667,167.4833,78.8,85,1,11.1
299,Narsaq,GL,2022-03-31 14:36:16,60.9167,-46.05,50.22,67,95,2.39
300,Dukat,RU,2022-03-31 14:32:14,62.55,155.55,-6.7,99,100,5.08
301,Sibolga,ID,2022-03-31 14:36:17,1.7427,98.7792,77.18,79,100,3.15
302,Portland,US,2022-03-31 14:32:33,45.5234,-122.6762,44.58,90,100,1.99
303,Hamilton,US,2022-03-31 14:35:16,39.1834,-84.5333,51.89,80,100,24.16
304,Saint Anthony,US,2022-03-31 14:36:17,45.0205,-93.218,31.93,74,100,19.57
305,Kaitangata,NZ,2022-03-31 14:36:19,-46.2817,169.8464,48.36,78,100,7.18
306,Manoharpur,IN,2022-03-31 14:36:20,27.3,75.95,84.09,8,0,8.99
307,Axim,GH,2022-03-31 14:36:20,4.8699,-2.2405,86.23,68,53,11.77
308,Qui Nhon,VN,2022-03-31 14:36:20,13.7667,109.2333,75.97,90,95,1.32
309,Paamiut,GL,2022-03-31 14:36:22,61.994,-49.6678,32.9,89,100,6.22
310,Jiaohe,CN,2022-03-31 14:36:22,43.7286,127.3447,30.4,47,1,4.21
311,Agua Dulce,MX,2022-03-31 14:36:22,18.1333,-94.1333,74.98,63,5,1.05
312,Tahe,CN,2022-03-31 14:36:22,52.3333,124.7333,16.81,88,26,4.03
313,Tamluk,IN,2022-03-31 14:36:23,22.3,87.9167,80.13,83,6,16.33
314,Harper,LR,2022-03-31 14:35:03,4.375,-7.7169,84.31,74,89,7.99
315,Plettenberg Bay,ZA,2022-03-31 14:36:23,-34.0527,23.3716,64.63,79,96,5.03
316,Salaspils,LV,2022-03-31 14:36:24,56.8601,24.3654,35.47,35,54,6.58
317,Suntar,RU,2022-03-31 14:36:26,62.1444,117.6319,28.78,97,100,7.14
318,Gat,IL,2022-03-31 14:36:26,31.61,34.7642,74.08,25,99,9.69
319,Geraldton,AU,2022-03-31 14:36:27,-28.7667,114.6,72.01,83,100,10.36
320,Morshansk,RU,2022-03-31 14:33:14,53.4435,41.8107,33.24,100,100,6.15
321,Nurobod,UZ,2022-03-31 14:37:33,40.9056,69.8023,56.79,43,0,5.99
322,Ayr,GB,2022-03-31 14:32:56,55.4627,-4.6339,48.51,42,40,12.66
323,Saldanha,ZA,2022-03-31 14:37:35,-33.0117,17.9442,71.65,71,74,23.6
324,Mayo,US,2022-03-31 14:37:35,38.8876,-76.5119,69.13,86,100,18.41
325,Blacksburg,US,2022-03-31 14:35:10,37.2296,-80.4139,63.09,87,100,8.05
326,Paramonga,PE,2022-03-31 14:37:35,-10.6667,-77.8333,72.59,78,83,8.1
327,Kamenka,RU,2022-03-31 14:37:35,51.3223,42.7678,43.99,96,100,7.96
328,Abu Dhabi,AE,2022-03-31 14:36:31,24.4667,54.3667,80.71,56,0,8.05
329,Alyangula,AU,2022-03-31 14:37:36,-13.8483,136.4192,69.67,94,6,3.44
330,Anloga,GH,2022-03-31 14:37:36,5.7947,0.8973,85.68,72,94,15.7
331,Richards Bay,ZA,2022-03-31 14:37:37,-28.783,32.0377,79.39,70,9,8.3
332,Varhaug,NO,2022-03-31 14:37:37,58.6147,5.6457,42.85,44,3,10.2
333,Laguna,US,2022-03-31 14:37:37,38.421,-121.4238,54.18,95,100,4.61
334,Jasper,US,2022-03-31 14:33:29,37.2001,-94.3502,38.68,75,75,12.66
335,Hami,CN,2022-03-31 14:37:39,42.8,93.45,49.24,21,0,2.68
336,Darovskoy,RU,2022-03-31 14:37:39,58.77,47.9564,25.63,85,94,4.07
337,Freeport,US,2022-03-31 14:35:28,40.6576,-73.5832,59.0,86,0,23.0
338,Santa Maria,BR,2022-03-31 14:37:24,-29.6842,-53.8069,58.3,58,20,4.61
339,Sault Sainte Marie,CA,2022-03-31 14:32:55,46.5168,-84.3333,34.09,89,100,11.5
340,Canico,PT,2022-03-31 14:37:39,32.6333,-16.85,68.13,85,75,8.05
341,Santa Cruz Cabralia,BR,2022-03-31 14:37:39,-16.2781,-39.0247,86.23,66,40,9.22
342,Asfi,MA,2022-03-31 14:37:40,32.2994,-9.2372,61.72,70,2,9.86
343,Flinders,AU,2022-03-31 14:37:40,-34.5833,150.8552,60.19,82,100,8.99
344,Tabou,CI,2022-03-31 14:37:40,4.423,-7.3528,85.21,70,72,8.39
345,Marihatag,PH,2022-03-31 14:37:41,8.7936,126.2969,77.99,87,100,7.63
346,Bouna,CI,2022-03-31 14:37:41,9.2667,-3.0,98.8,28,79,5.73
347,Mehndawal,IN,2022-03-31 14:37:41,26.9753,83.1117,86.52,27,0,7.0
348,Halifax,CA,2022-03-31 14:37:11,44.6453,-63.5724,40.89,86,100,15.01
349,Isla Vista,US,2022-03-31 14:37:42,34.4133,-119.861,54.99,79,33,1.99
350,Nantucket,US,2022-03-31 14:34:04,41.2835,-70.0995,55.51,94,100,18.41
351,Daru,PG,2022-03-31 14:37:42,-9.0763,143.2092,77.79,87,97,7.07
352,Bouar,CF,2022-03-31 14:37:42,5.934,15.596,91.02,24,96,4.0
353,San Pedro,PH,2022-03-31 14:37:42,14.35,121.0167,84.34,74,20,6.91
354,Talas,TR,2022-03-31 14:37:43,38.6908,35.5538,61.47,27,75,2.3
355,Asau,RO,2022-03-31 14:37:43,46.4333,26.4,67.28,40,100,9.15
356,Vanimo,PG,2022-03-31 14:37:43,-2.6741,141.3028,78.6,87,100,10.45
357,Karachi,PK,2022-03-31 14:34:57,24.9056,67.0822,89.42,14,0,3.44
358,Krasnokamensk,RU,2022-03-31 14:37:44,50.0979,118.0369,26.8,36,46,3.04
359,Garden City,US,2022-03-31 14:33:39,42.3256,-83.331,53.82,76,100,32.21
360,Antalaha,MG,2022-03-31 14:37:44,-14.9003,50.2788,74.97,91,99,10.31
361,Kropotkin,RU,2022-03-31 14:37:44,45.4375,40.5756,62.53,49,100,3.69
362,Aden,YE,2022-03-31 14:35:51,12.7794,45.0367,80.76,65,0,9.44
363,Sitka,US,2022-03-31 14:37:45,57.0531,-135.33,39.09,81,100,6.91
364,Ndele,CF,2022-03-31 14:38:45,8.4109,20.6473,104.58,10,11,5.44
365,Vila Velha,BR,2022-03-31 14:38:45,-20.3297,-40.2925,91.35,61,0,10.36
366,Kandrian,PG,2022-03-31 14:38:45,-6.2167,149.55,77.97,89,100,7.05
367,Cockburn Town,TC,2022-03-31 14:38:46,21.4612,-71.1419,76.77,78,30,25.77
368,Lima,PE,2022-03-31 14:38:18,-12.0432,-77.0282,66.45,83,0,4.61
369,Ruteng,ID,2022-03-31 14:38:46,-8.6136,120.4721,62.87,94,74,0.96
370,Ribas Do Rio Pardo,BR,2022-03-31 14:37:36,-20.4431,-53.7592,71.58,90,100,8.55
371,Lazaro Cardenas,MX,2022-03-31 14:38:46,17.9583,-102.2,75.31,64,4,3.24
372,Barentu,ER,2022-03-31 14:38:47,15.1139,37.5928,93.99,10,4,13.6
373,Sumbe,AO,2022-03-31 14:38:47,-11.2061,13.8437,80.6,78,75,11.5
374,Tevaitoa,PF,2022-03-31 14:38:47,-16.7833,-151.5,81.82,69,24,16.98
375,Conceicao Das Alagoas,BR,2022-03-31 14:38:47,-19.9147,-48.3883,89.38,46,73,0.81
376,East Wenatchee Bench,US,2022-03-31 14:38:48,47.4257,-120.2812,43.97,58,0,4.61
377,Iquique,CL,2022-03-31 14:38:48,-20.2208,-70.1431,66.24,62,6,5.88
378,New Richmond,US,2022-03-31 14:35:33,45.123,-92.5366,32.09,69,100,17.27
379,Lavras,BR,2022-03-31 14:35:12,-21.2453,-44.9997,78.6,63,24,3.71
380,Stavern,NO,2022-03-31 14:38:49,59.0,10.0333,43.52,58,56,5.99
381,Garoua,CM,2022-03-31 14:38:49,9.3,13.4,108.0,4,0,4.61
382,Sayat,TM,2022-03-31 14:38:49,38.7839,63.8803,71.47,17,9,8.23
383,Hvolsvollur,IS,2022-03-31 14:38:49,63.7533,-20.2243,41.67,55,89,5.44
384,Stornoway,GB,2022-03-31 14:38:50,58.2093,-6.3865,37.92,87,75,14.97
385,Ibague,CO,2022-03-31 14:38:50,4.4389,-75.2322,67.91,94,75,3.44
386,Sharjah,AE,2022-03-31 14:38:53,25.3573,55.4033,82.38,57,0,12.66
387,Kungurtug,RU,2022-03-31 14:38:53,50.5994,97.5228,13.48,93,30,1.54
388,Saint-Pierre,RE,2022-03-31 14:38:54,-21.3393,55.4781,78.48,75,0,27.63
389,Sisimiut,GL,2022-03-31 14:38:54,66.9395,-53.6735,23.2,82,66,4.56
390,Gamba,GA,2022-03-31 14:38:54,-2.65,10.0,82.45,75,99,9.01
391,Santa Vitoria Do Palmar,BR,2022-03-31 14:38:54,-33.5189,-53.3681,64.54,41,29,8.79
392,Ambon,ID,2022-03-31 14:38:55,-3.6954,128.1814,80.74,83,20,6.91
393,Karasjok,NO,2022-03-31 14:38:56,69.4719,25.5112,20.97,86,99,9.57
394,Hervey Bay,AU,2022-03-31 14:38:56,-25.2986,152.8535,74.01,72,59,11.99
395,Wilmington,US,2022-03-31 14:38:56,34.2257,-77.9447,73.31,81,75,17.27
396,Kwekwe,ZW,2022-03-31 14:38:57,-18.9281,29.8149,82.13,34,20,1.59
397,Sturgeon Falls,CA,2022-03-31 14:38:57,46.3646,-79.9326,48.88,95,96,19.3
398,Mizdah,LY,2022-03-31 14:38:57,31.4451,12.9801,81.66,14,6,29.91
399,Hobyo,SO,2022-03-31 14:38:59,5.3505,48.5268,83.35,71,5,14.2
400,Sobolevo,RU,2022-03-31 14:38:59,54.4299,31.8996,33.12,97,100,7.74
401,San Cristobal,VE,2022-03-31 14:38:59,7.7669,-72.225,69.98,51,99,6.24
402,Kontagora,NG,2022-03-31 14:39:00,10.3999,5.4695,105.17,7,7,3.2
403,Lipari,IT,2022-03-31 14:39:01,38.4674,14.954,62.33,91,66,8.03
404,Piacabucu,BR,2022-03-31 14:39:01,-10.4056,-36.4344,84.45,65,86,9.13
405,Longjiang,CN,2022-03-31 14:39:01,47.3303,123.1836,30.07,46,0,7.45
406,Viet Tri,VN,2022-03-31 14:39:01,21.3019,105.4308,71.55,77,82,8.97
407,Hasaki,JP,2022-03-31 14:39:02,35.7333,140.8333,48.6,84,100,23.64
408,Hambantota,LK,2022-03-31 14:38:27,6.1241,81.1185,77.34,94,40,1.14
409,Bograd,RU,2022-03-31 14:39:03,54.2344,90.8328,36.36,73,100,6.85
410,Banjar,ID,2022-03-31 14:39:03,-8.19,114.9675,77.52,90,98,4.09
411,Gubkinskiy,RU,2022-03-31 14:40:04,64.434,76.5026,18.05,80,73,27.4
412,Eloy,US,2022-03-31 14:40:04,32.7559,-111.5548,62.85,41,11,6.17
413,Vancouver,CA,2022-03-31 14:36:28,49.2497,-123.1193,45.01,90,40,13.8
414,Nauta,PE,2022-03-31 14:40:05,-4.5061,-73.5757,86.07,64,92,2.62
415,Charters Towers,AU,2022-03-31 14:40:06,-20.1,146.2667,71.04,50,0,2.59
416,Honningsvag,NO,2022-03-31 14:40:06,70.9821,25.9704,28.15,69,40,13.8
417,Mozhga,RU,2022-03-31 14:40:07,56.4447,52.2276,24.01,94,100,3.51
418,Ayan,RU,2022-03-31 14:40:07,56.45,138.1667,11.5,78,23,9.75
419,Kalmunai,LK,2022-03-31 14:40:07,7.4167,81.8167,81.45,81,6,11.83
420,Sola,VU,2022-03-31 14:40:08,-13.8833,167.55,81.68,77,100,6.04
421,Lata,PT,2022-03-31 14:40:08,40.1629,-8.3327,57.81,59,79,14.54
422,Komsomolskiy,UZ,2022-03-31 14:40:08,40.4272,71.7189,65.12,32,0,2.3
423,Ushtobe,KZ,2022-03-31 14:40:09,45.2514,77.9838,50.18,44,0,8.95
424,Santiago Del Estero,AR,2022-03-31 14:40:09,-27.7951,-64.2615,64.92,26,1,6.8
425,Palmer,US,2022-03-31 14:40:09,42.1584,-72.3287,55.85,98,100,7.7
426,Launceston,AU,2022-03-31 14:40:10,-41.45,147.1667,49.64,72,100,10.36
427,Isabela,PH,2022-03-31 14:40:10,6.7085,121.9711,80.29,83,38,3.58
428,Cidreira,BR,2022-03-31 14:40:10,-30.1811,-50.2056,64.29,54,25,10.13
429,Tongren,CN,2022-03-31 14:40:10,27.7172,109.1853,53.06,88,100,8.03
430,Pochutla,MX,2022-03-31 14:40:11,15.7432,-96.4661,78.82,40,50,6.58
431,Bambous Virieux,MU,2022-03-31 14:40:11,-20.3428,57.7575,79.05,69,75,18.41
432,Urumqi,CN,2022-03-31 14:40:11,43.801,87.6005,43.75,46,0,2.24
433,Salalah,OM,2022-03-31 14:40:00,17.0151,54.0924,86.09,42,0,5.75
434,Meybod,IR,2022-03-31 14:40:12,32.2501,54.0166,80.62,8,0,7.38
435,Dongsheng,CN,2022-03-31 14:40:12,39.8161,109.9776,38.75,35,24,13.33
436,Mount Isa,AU,2022-03-31 14:40:12,-20.7333,139.5,78.57,27,0,17.27
437,Saint-Augustin,CA,2022-03-31 14:40:13,51.226,-58.6502,33.49,92,8,14.72
438,Naze,JP,2022-03-31 14:38:23,28.3667,129.4833,59.92,78,100,24.54
439,Namie,JP,2022-03-31 14:40:13,37.4833,141.0,46.71,76,100,9.42
440,Sinnamary,GF,2022-03-31 14:40:13,5.3833,-52.95,80.96,74,59,10.51
441,Chervona Sloboda,UA,2022-03-31 14:40:14,49.3789,32.1464,58.32,58,100,8.79
442,Abu Samrah,SY,2022-03-31 14:40:14,35.3029,37.1841,68.72,34,14,5.48
443,Constitucion,CL,2022-03-31 14:40:14,-35.3333,-72.4167,62.96,40,0,7.7
444,Artesianon,GR,2022-03-31 14:40:15,39.4028,21.8947,64.17,61,99,9.04
445,Sabratah,LY,2022-03-31 14:40:15,32.7933,12.4885,80.53,27,0,23.6
446,La Ronge,CA,2022-03-31 14:40:15,55.1001,-105.2842,30.45,69,100,4.61
447,Puerto Escondido,MX,2022-03-31 14:40:16,15.85,-97.0667,80.83,47,37,6.51
448,Te Anau,NZ,2022-03-31 14:40:16,-45.4167,167.7167,48.15,90,100,4.05
449,Bima,ID,2022-03-31 14:40:16,-8.4667,118.7167,75.78,93,24,2.75
450,Hilton Head Island,US,2022-03-31 14:37:22,32.2163,-80.7526,73.99,84,75,17.27
451,Denpasar,ID,2022-03-31 14:40:16,-8.65,115.2167,83.86,83,20,4.61
452,Dicabisagan,PH,2022-03-31 14:40:17,17.0818,122.4157,77.38,89,29,3.31
453,Kaeo,NZ,2022-03-31 14:40:17,-35.1,173.7833,60.33,94,32,2.17
454,Avera,US,2022-03-31 14:40:17,33.194,-82.5271,65.71,87,92,18.03
455,San Rafael Del Sur,NI,2022-03-31 14:40:18,11.8485,-86.4384,81.57,53,97,11.1
456,Blagoyevo,RU,2022-03-31 14:40:18,63.3667,47.9167,22.44,90,100,4.05
457,Zambezi,ZM,2022-03-31 14:41:19,-13.5432,23.1047,75.52,79,58,6.13
458,Khash,IR,2022-03-31 14:41:19,28.2211,61.2158,69.89,6,0,10.09
459,Mandera,KE,2022-03-31 14:41:20,3.9366,41.867,99.16,20,12,13.06
460,Upington,ZA,2022-03-31 14:41:20,-28.4478,21.2561,88.18,37,40,9.22
461,Rawson,AR,2022-03-31 14:41:21,-43.3002,-65.1023,64.71,26,68,9.28
462,Bikapur,IN,2022-03-31 14:41:21,26.6,82.1333,87.44,16,0,6.02
463,Oktyabrskoye,RU,2022-03-31 14:41:21,43.0645,44.7417,60.94,27,75,17.9
464,Kabare,CD,2022-03-31 14:41:22,-2.4683,28.8242,66.09,93,90,2.59
465,Altay,CN,2022-03-31 14:41:22,47.8667,88.1167,27.19,56,1,8.72
466,Metro,ID,2022-03-31 14:41:22,-5.1131,105.3067,76.95,89,61,3.09
467,Mbekenyera,TZ,2022-03-31 14:41:23,-10.0,38.9833,72.9,96,100,2.33
468,Kieta,PG,2022-03-31 14:41:23,-6.2167,155.6333,79.21,84,75,3.22
469,Merauke,ID,2022-03-31 14:41:24,-8.4667,140.3333,79.93,76,100,6.98
470,Dubbo,AU,2022-03-31 14:41:24,-32.25,148.6167,59.13,63,24,13.8
471,Mareeba,AU,2022-03-31 14:41:24,-17.0,145.4333,67.44,88,5,1.39
472,Coihaique,CL,2022-03-31 14:41:24,-45.5752,-72.0662,50.61,72,100,8.75
473,Leningradskiy,RU,2022-03-31 14:41:25,69.3833,178.4167,-10.19,92,94,2.64
474,Riyadh,SA,2022-03-31 14:41:25,24.6877,46.7219,95.14,9,0,3.74
475,Pantai Remis,MY,2022-03-31 14:41:25,4.4557,100.6288,78.82,81,90,7.2
476,Valenca,BR,2022-03-31 14:41:25,-13.3703,-39.0731,87.73,51,7,7.63
477,Ouallam,NE,2022-03-31 14:41:26,14.3188,2.0866,103.66,3,8,4.52
478,Yamada,JP,2022-03-31 14:41:26,39.4667,141.95,38.59,80,100,6.33
479,Siverek,TR,2022-03-31 14:41:27,37.755,39.3167,60.37,58,4,3.71
480,Preobrazheniye,RU,2022-03-31 14:41:27,42.9019,133.9064,32.63,59,22,6.64
481,Bria,CF,2022-03-31 14:41:28,6.5423,21.9863,102.83,12,11,6.6
482,Sangar,RU,2022-03-31 14:41:28,63.9242,127.4739,1.33,97,100,0.81
483,Valparaiso,CL,2022-03-31 14:36:41,-33.0393,-71.6273,75.43,40,0,4.61
484,Pashiya,RU,2022-03-31 14:41:29,58.4324,58.2562,14.88,93,100,2.66
485,Ingham,US,2022-03-31 14:41:30,42.6,-84.3833,44.91,82,100,13.8
486,Fushe-Arrez,AL,2022-03-31 14:41:30,42.0622,20.0167,52.54,93,100,3.02
487,Sistranda,NO,2022-03-31 14:38:57,63.7256,8.834,33.76,63,100,12.57
488,Manbij,SY,2022-03-31 14:41:31,36.5281,37.9549,67.24,40,26,3.94
489,Alice Springs,AU,2022-03-31 14:41:31,-23.7,133.8833,60.35,48,58,4.61
490,Sarh,TD,2022-03-31 14:41:31,9.1429,18.3923,105.71,21,20,6.91
491,Hirara,JP,2022-03-31 14:39:16,24.8,125.2833,72.27,90,6,23.82
492,Zaysan,KZ,2022-03-31 14:41:32,47.4667,84.8667,33.67,71,26,5.19
493,Kununurra,AU,2022-03-31 14:41:32,-15.7667,128.7333,73.38,78,63,0.0
494,Bayeux,BR,2022-03-31 14:41:35,-7.125,-34.9322,88.43,58,75,9.22
495,Nouadhibou,MR,2022-03-31 14:41:35,20.931,-17.0347,84.18,24,0,18.41
496,Barcelos,PT,2022-03-31 14:40:33,41.5388,-8.6151,57.92,63,74,14.56
497,Pringsewu,ID,2022-03-31 14:41:35,-5.3582,104.9744,74.97,96,90,1.9
498,Mutoko,ZW,2022-03-31 14:41:36,-17.397,32.2268,73.18,54,52,6.24
499,Sarankhola,BD,2022-03-31 14:41:36,22.3082,89.7897,79.93,76,5,11.16
500,Minab,IR,2022-03-31 14:41:37,27.1467,57.0801,91.72,25,0,4.61
501,Porto Torres,IT,2022-03-31 14:41:37,40.835,8.3972,59.18,70,73,14.85
502,Victor Harbor,AU,2022-03-31 14:41:42,-35.5667,138.6167,58.6,70,5,19.73
503,Karagay,RU,2022-03-31 14:41:42,58.2667,54.9368,16.09,88,24,3.62
504,Chicama,PE,2022-03-31 14:42:43,-7.8447,-79.1469,68.54,69,93,7.4
505,Roald,NO,2022-03-31 14:42:43,62.5833,6.1333,42.1,70,0,5.75
506,Gimli,CA,2022-03-31 14:41:04,50.6336,-96.9907,15.82,86,46,6.91
507,Alamosa,US,2022-03-31 14:42:43,37.4695,-105.87,19.38,73,0,3.44
508,Uhlove,UA,2022-03-31 14:42:44,44.8215,33.6045,59.02,48,91,16.75
509,Pereslavl-Zalesskiy,RU,2022-03-31 14:42:44,56.7393,38.8563,31.12,98,100,7.27
510,Sabana De Torres,CO,2022-03-31 14:42:44,7.3915,-73.4957,83.01,73,92,1.7
511,Zeya,RU,2022-03-31 14:42:44,53.75,127.2667,14.32,95,18,4.34
512,Taoudenni,ML,2022-03-31 14:42:45,22.6783,-3.9836,90.95,8,100,7.29
513,Andenes,NO,2022-03-31 14:42:45,69.3143,16.1194,29.93,86,75,3.44
514,Buala,SB,2022-03-31 14:42:45,-8.145,159.5921,79.72,83,100,3.29
515,Taltal,CL,2022-03-31 14:42:46,-25.4,-70.4833,66.18,67,4,4.16
516,Noumea,NC,2022-03-31 14:42:46,-22.2763,166.4572,82.99,99,6,3.13
517,Port Lincoln,AU,2022-03-31 14:42:46,-34.7333,135.8667,60.33,71,22,22.48
518,Vigrestad,NO,2022-03-31 14:42:46,58.5667,5.7,42.96,44,3,11.32
519,Fare,PF,2022-03-31 14:42:47,-16.7,-151.0167,81.5,67,24,15.3
520,Biak,ID,2022-03-31 14:42:47,-0.9131,122.8766,76.95,80,75,4.09
521,Ust-Tsilma,RU,2022-03-31 14:42:47,65.441,52.1498,17.29,93,97,2.77
522,Devarkonda,IN,2022-03-31 14:42:47,16.7,78.9333,91.67,28,1,9.46
523,Salinopolis,BR,2022-03-31 14:42:48,-0.6136,-47.3561,75.42,93,100,4.09
524,Henties Bay,NA,2022-03-31 14:42:48,-22.116,14.2845,65.25,77,1,13.73
525,Nova Olinda Do Norte,BR,2022-03-31 14:42:48,-3.8881,-59.0942,77.94,86,100,3.83
526,Xianshuigu,CN,2022-03-31 14:42:49,38.985,117.3828,46.4,27,0,6.71
527,Gornyye Klyuchi,RU,2022-03-31 14:42:49,45.25,133.5,28.22,71,90,7.9
528,Spearfish,US,2022-03-31 14:40:51,44.4908,-103.8594,44.28,36,0,8.05
529,Singaraja,ID,2022-03-31 14:42:52,-8.112,115.0882,79.65,84,97,3.85
530,Bandar-E Anzali,IR,2022-03-31 14:42:52,37.4727,49.4622,66.31,66,24,4.59
531,Wainwright,CA,2022-03-31 14:42:53,52.839,-110.8572,32.23,94,100,21.63
532,Raudeberg,NO,2022-03-31 14:42:53,61.9875,5.1352,40.96,79,45,15.17
533,Mildura,AU,2022-03-31 14:42:53,-34.2,142.15,60.76,59,0,12.66
534,Asyut,EG,2022-03-31 14:42:54,27.181,31.1837,91.58,4,100,6.64
535,Umea,SE,2022-03-31 14:42:54,63.8284,20.2597,31.93,55,75,5.75
536,Lhokseumawe,ID,2022-03-31 14:42:54,5.1801,97.1507,80.35,81,100,7.56
537,Walvis Bay,NA,2022-03-31 14:42:55,-22.9575,14.5053,81.55,41,0,13.8
538,Poltava,UA,2022-03-31 14:42:55,49.5937,34.5407,61.56,49,94,12.57
539,Los Llanos De Aridane,ES,2022-03-31 14:42:56,28.6585,-17.9182,64.15,83,75,10.36
540,Greensburg,US,2022-03-31 14:42:56,40.3015,-79.5389,69.89,66,75,16.11
541,Faya,SA,2022-03-31 14:42:56,18.3851,42.4509,77.52,36,0,3.71
542,Wakkanai,JP,2022-03-31 14:42:57,45.4094,141.6739,32.09,65,56,2.26
543,Ngaoundere,CM,2022-03-31 14:42:57,7.3167,13.5833,97.34,8,8,4.18
544,Ambovombe,MG,2022-03-31 14:42:57,-25.1667,46.0833,75.92,73,0,18.68
545,Nemuro,JP,2022-03-31 14:42:57,43.3236,145.575,30.25,86,100,11.01
546,El Cobre,CU,2022-03-31 14:42:58,20.0489,-75.9469,81.84,61,40,5.75
547,Lorengau,PG,2022-03-31 14:42:58,-2.0226,147.2712,80.26,83,100,12.44
548,Kapoeta,SS,2022-03-31 14:42:58,4.7717,33.5903,94.42,25,54,15.26
549,Kalabo,ZM,2022-03-31 14:42:59,-14.97,22.6814,77.61,68,99,5.17
550,Tautira,PF,2022-03-31 14:43:59,-17.7333,-149.15,80.6,73,37,11.95
551,Snejbjerg,DK,2022-03-31 14:43:59,56.1387,8.899,43.95,35,99,10.96
552,Jackson,US,2022-03-31 14:44:00,42.4165,-122.8345,39.99,82,20,0.0
553,Kupang,ID,2022-03-31 14:44:00,-10.1667,123.5833,76.86,83,4,4.85
554,Jind,IN,2022-03-31 14:44:00,29.3167,76.3167,84.81,9,0,6.55
555,Tura,IN,2022-03-31 14:44:01,25.5198,90.2201,72.21,84,56,3.65
556,Virginia Beach,US,2022-03-31 14:40:07,36.8529,-75.978,71.06,73,100,7.0
557,Balaipungut,ID,2022-03-31 14:44:01,1.05,101.2833,77.16,91,45,3.27
558,Kidal,ML,2022-03-31 14:44:01,18.4411,1.4078,100.13,2,26,4.97
559,Lagoa,PT,2022-03-31 14:44:02,39.05,-27.9833,61.36,87,100,6.38
560,Opuwo,NA,2022-03-31 14:44:02,-18.0607,13.84,83.23,45,98,5.66
561,Sao Joao Da Barra,BR,2022-03-31 14:44:02,-21.6403,-41.0511,87.89,69,19,6.6
